https://en.wikipedia.org/wiki/Pornhub,.navbox[role="navigation"]:nth-child(95) > .mw-collapsible.autocollapse.navbox-inner > tbody > tr:nth-child(1) > .navbox-title[scope="col"][colspan="2"] > .mw-collapsible-toggle.mw-collapsible-toggle-default.mw-collapsible-toggle-collapsed > .mw-collapsible-text,<span class="mw-collapsible-text">show</span>
https://en.wikipedia.org/wiki/Pornhub,a[href$="Pornographic_video"],<a href="/wiki/Pornographic_video" class="mw-redirect" title="Pornographic video">Pornographic video</a>
https://en.wikipedia.org/wiki/Pornhub,a[href$="Digital_distribution"],<a href="/wiki/Digital_distribution" title="Digital distribution">digital distribution</a>
https://en.wikipedia.org/wiki/XXXTentacion,a[href$="Help:Authority_control"],<a href="/wiki/Help:Authority_control" title="Help:Authority control">Authority control databases</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Animals"],<a href="#Animals">Animals</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Artwork"],<a href="#Artwork">Artwork</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,td[colspan="2"] > .hlist > ul > li:nth-child(3) > a,<a href="#Culture,_entertainment,_and_lifestyle">Culture, entertainment, and lifestyle</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Currency"],<a href="#Currency">Currency</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href="#Diagrams,_drawings,_and_maps"],<a href="#Diagrams,_drawings,_and_maps">Diagrams, drawings, and maps</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href="#Engineering_and_technology"],<a href="#Engineering_and_technology">Engineering and technology</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Food_and_drink"],<a href="#Food_and_drink">Food and drink</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Fungi"],<a href="#Fungi">Fungi</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#History"],<a href="#History">History</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Natural_phenomena"],<a href="#Natural_phenomena">Natural phenomena</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#People"],<a href="#People">People</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,td[colspan="2"] > .hlist > ul > li:nth-child(12) > a,<a href="#Photographic_techniques,_terms,_and_equipment">Photographic techniques, terms, and equipment</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Places"],<a href="#Places">Places</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Plants"],<a href="#Plants">Plants</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Sciences"],<a href="#Sciences">Sciences</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Space"],<a href="#Space">Space</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,li:nth-child(17) > a[href$="#Vehicles"],<a href="#Vehicles">Vehicles</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Other_lifeforms"],<a href="#Other_lifeforms">Other lifeforms</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="#Other"],<a href="#Other">Other</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents"],<a href="/wiki/Wikipedia:Contents" title="Wikipedia:Contents">Content listings</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="Wikipedia:Vital_articles"],<a href="/wiki/Wikipedia:Vital_articles" title="Wikipedia:Vital articles">Vital articles</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,li:nth-child(2) > a[title="Wikipedia:Featured content"],<a href="/wiki/Wikipedia:Featured_content" title="Wikipedia:Featured content">Featured content</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="Wikipedia:Good_articles"],<a href="/wiki/Wikipedia:Good_articles" title="Wikipedia:Good articles">Good articles</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Spoken articles"],<a href="/wiki/Wikipedia:Spoken_articles" title="Wikipedia:Spoken articles">Spoken articles</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Overviews"],<a href="/wiki/Wikipedia:Contents/Overviews" title="Wikipedia:Contents/Overviews">Overviews</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Outlines"],<a href="/wiki/Wikipedia:Contents/Outlines" title="Wikipedia:Contents/Outlines">Outlines</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="Lists"],<a href="/wiki/Wikipedia:Contents/Lists" title="Wikipedia:Contents/Lists">Lists</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Portals"],<a href="/wiki/Wikipedia:Contents/Portals" title="Wikipedia:Contents/Portals">Portals</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Glossaries"],<a href="/wiki/Wikipedia:Contents/Glossaries" title="Wikipedia:Contents/Glossaries">Glossaries</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,li:nth-child(10) > a[title="Wikipedia:Contents/Categories"],<a href="/wiki/Wikipedia:Contents/Categories" title="Wikipedia:Contents/Categories">Categories</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Indices"],<a href="/wiki/Wikipedia:Contents/Indices" title="Wikipedia:Contents/Indices">Indices</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Portal:Current events"],<a href="/wiki/Portal:Current_events" title="Portal:Current events">Current events</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/Reference"],<a href="/wiki/Wikipedia:Contents/Reference" title="Wikipedia:Contents/Reference">Reference</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(3) > a,<a href="/wiki/Wikipedia:Contents/Culture_and_the_arts" title="Wikipedia:Contents/Culture and the arts">Culture</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(4) > a,<a href="/wiki/Wikipedia:Contents/Geography_and_places" title="Wikipedia:Contents/Geography and places">Geography</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(5) > a,<a href="/wiki/Wikipedia:Contents/Health_and_fitness" title="Wikipedia:Contents/Health and fitness">Health</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(6) > a,<a href="/wiki/Wikipedia:Contents/History_and_events" title="Wikipedia:Contents/History and events">History</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(7) > a,<a href="/wiki/Wikipedia:Contents/Mathematics_and_logic" title="Wikipedia:Contents/Mathematics and logic">Mathematics</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(8) > a,<a href="/wiki/Wikipedia:Contents/Natural_and_physical_sciences" title="Wikipedia:Contents/Natural and physical sciences">Nature</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(9) > a,<a href="/wiki/Wikipedia:Contents/People_and_self" title="Wikipedia:Contents/People and self">People</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(10) > a,<a href="/wiki/Wikipedia:Contents/Philosophy_and_thinking" title="Wikipedia:Contents/Philosophy and thinking">Philosophy</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(11) > a,<a href="/wiki/Wikipedia:Contents/Religion_and_belief_systems" title="Wikipedia:Contents/Religion and belief systems">Religion</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(12) > a,<a href="/wiki/Wikipedia:Contents/Society_and_social_sciences" title="Wikipedia:Contents/Society and social sciences">Society</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(7) > ul > li:nth-child(13) > a,<a href="/wiki/Wikipedia:Contents/Technology_and_applied_sciences" title="Wikipedia:Contents/Technology and applied sciences">Technology</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(10) > ul > li:nth-child(1) > a,<a href="/wiki/Outline_of_academic_disciplines" title="Outline of academic disciplines">Academic disciplines</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,li:nth-child(2) > .mw-redirect,<a href="/wiki/List_of_historical_anniversaries" class="mw-redirect" title="List of historical anniversaries">Anniversaries</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="January_27"],<a href="/wiki/January_27" title="January 27">today</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(10) > ul > li:nth-child(3) > .mw-redirect,<a href="/wiki/Lists_of_countries_and_territories" class="mw-redirect" title="Lists of countries and territories">Countries and territories</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[href$="List_of_timelines"],<a href="/wiki/List_of_timelines" title="List of timelines">Timelines</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(10) > ul > li:nth-child(4) > ul > li > a,<a href="/wiki/List_of_decades,_centuries,_and_millennia" title="List of decades, centuries, and millennia">decades, centuries, and millennia</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="Wikipedia:Contents/A–Z index"],<a href="/wiki/Wikipedia:Contents/A%E2%80%93Z_index" title="Wikipedia:Contents/A–Z index">A–Z index</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,li:nth-child(2) > a[title="Wikipedia:Contents/Categories"],<a href="/wiki/Wikipedia:Contents/Categories" title="Wikipedia:Contents/Categories">Categories</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,a[title="List of Dewey Decimal classes"],<a href="/wiki/List_of_Dewey_Decimal_classes" title="List of Dewey Decimal classes">Dewey Decimal classes</a>
https://en.wikipedia.org/wiki/Wikipedia%3AFeatured_pictures,.hlist:nth-child(13) > ul > li:nth-child(4) > a,<a href="/wiki/Library_of_Congress_Classification" title="Library of Congress Classification">Library of Congress Classification</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,th[scope="row"] > span:nth-child(1) > a[title="Qatar national football team"],<a href="/wiki/Qatar_national_football_team" title="Qatar national football team">Qatar</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(77) > tbody > tr:nth-child(2) > td[rowspan="2"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(77) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/Tajikistan_national_football_team" title="Tajikistan national football team">Tajikistan</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(97) > tbody > tr:nth-child(2) > th[scope="row"] > span > a,<a href="/wiki/Australia_men%27s_national_soccer_team" title="Australia men's national soccer team">Australia</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(97) > tbody > tr:nth-child(2) > td[rowspan="3"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(97) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/Uzbekistan_national_football_team" title="Uzbekistan national football team">Uzbekistan</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(97) > tbody > tr:nth-child(4) > th[scope="row"] > span > a[title="Syria national football team"],<a href="/wiki/Syria_national_football_team" title="Syria national football team">Syria</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,th[scope="row"] > span > a[title="Iran national football team"],<a href="/wiki/Iran_national_football_team" title="Iran national football team">Iran</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(117) > tbody > tr:nth-child(2) > td[rowspan="3"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(117) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/United_Arab_Emirates_national_football_team" title="United Arab Emirates national football team">United Arab Emirates</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(117) > tbody > tr:nth-child(4) > th[scope="row"] > span > a,<a href="/wiki/Palestine_national_football_team" title="Palestine national football team">Palestine</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,th[scope="row"] > span > a[title="Iraq national football team"],<a href="/wiki/Iraq_national_football_team" title="Iraq national football team">Iraq</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(137) > tbody > tr:nth-child(2) > td[rowspan="3"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,th[scope="row"] > span > a[title="Japan national football team"],<a href="/wiki/Japan_national_football_team" title="Japan national football team">Japan</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(137) > tbody > tr:nth-child(4) > th[scope="row"] > span > a,<a href="/wiki/Indonesia_national_football_team" title="Indonesia national football team">Indonesia</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,th[scope="row"] > span > a[title="Bahrain national football team"],<a href="/wiki/Bahrain_national_football_team" title="Bahrain national football team">Bahrain</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(157) > tbody > tr:nth-child(2) > td[rowspan="3"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(157) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/South_Korea_national_football_team" title="South Korea national football team">South Korea</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,tr:nth-child(4) > th[scope="row"] > span > a[title="Jordan national football team"],<a href="/wiki/Jordan_national_football_team" title="Jordan national football team">Jordan</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(177) > tbody > tr:nth-child(2) > th[scope="row"] > span > a,<a href="/wiki/Saudi_Arabia_national_football_team" title="Saudi Arabia national football team">Saudi Arabia</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(177) > tbody > tr:nth-child(2) > td[rowspan="2"] > a,<a href="/wiki/2023_AFC_Asian_Cup_knockout_stage" title="2023 AFC Asian Cup knockout stage">knockout stage</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(177) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/Thailand_national_football_team" title="Thailand national football team">Thailand</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,tr:nth-child(2) > th[scope="row"] > span > a[title="Jordan national football team"],<a href="/wiki/Jordan_national_football_team" title="Jordan national football team">Jordan</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(196) > tbody > tr:nth-child(3) > th[scope="row"] > span > a,<a href="/wiki/Palestine_national_football_team" title="Palestine national football team">Palestine</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(196) > tbody > tr:nth-child(4) > th[scope="row"] > span > a[title="Syria national football team"],<a href="/wiki/Syria_national_football_team" title="Syria national football team">Syria</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,.wikitable:nth-child(196) > tbody > tr:nth-child(5) > th[scope="row"] > span > a,<a href="/wiki/Indonesia_national_football_team" title="Indonesia national football team">Indonesia</a>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,div[aria-labelledby="2023_AFC_Asian_Cup"] > .nowraplinks.autocollapse.navbox-inner > tbody > tr:nth-child(1) > .navbox-title[colspan="2"][scope="col"] > .mw-collapsible-toggle.mw-collapsible-toggle-default.mw-collapsible-toggle-collapsed > .mw-collapsible-text,<span class="mw-collapsible-text">show</span>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,div[aria-labelledby="AFC_Asian_Cup"] > .nowraplinks.autocollapse.navbox-inner > tbody > tr:nth-child(1) > .navbox-title[colspan="2"][scope="col"] > .mw-collapsible-toggle.mw-collapsible-toggle-default.mw-collapsible-toggle-collapsed > .mw-collapsible-text,<span class="mw-collapsible-text">show</span>
https://en.wikipedia.org/wiki/2023_AFC_Asian_Cup,#AFC_Asian_Cup > a[href$="AFC_Asian_Cup"][title="AFC Asian Cup"],<a href="/wiki/AFC_Asian_Cup" title="AFC Asian Cup">AFC Asian Cup</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),.description.infobox-header[colspan="2"] > a[href$="Soundtrack_album"][title="Soundtrack album"],<a href="/wiki/Soundtrack_album" title="Soundtrack album">Soundtrack album</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),.contributor > a[href$="Vishal%E2%80%93Shekhar"][title="Vishal–Shekhar"],<a href="/wiki/Vishal%E2%80%93Shekhar" title="Vishal–Shekhar">Vishal–Shekhar</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),.description.infobox-header[colspan="2"] > a[href$="Vishal%E2%80%93Shekhar"][title="Vishal–Shekhar"],<a href="/wiki/Vishal%E2%80%93Shekhar" title="Vishal–Shekhar">Vishal–Shekhar</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),a[href$="Single_(music)"],<a href="/wiki/Single_(music)" title="Single (music)">Singles</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),#Siddharth_Anand > a[href$="Siddharth_Anand"][title="Siddharth Anand"],<a href="/wiki/Siddharth_Anand" title="Siddharth Anand">Siddharth Anand</a>
https://en.wikipedia.org/wiki/Fighter_(2024_film),#Viacom18_Studios > a[href$="Viacom18_Studios"][title="Viacom18 Studios"],<a href="/wiki/Viacom18_Studios" title="Viacom18 Studios">Viacom18 Studios</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="1962 African Cup of Nations"],<a href="/wiki/1962_African_Cup_of_Nations" title="1962 African Cup of Nations">1962</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="2017 Africa Cup of Nations"],<a href="/wiki/2017_Africa_Cup_of_Nations" title="2017 Africa Cup of Nations">2017</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="2021 Africa Cup of Nations"],<a href="/wiki/2021_Africa_Cup_of_Nations" title="2021 Africa Cup of Nations">2021</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#cc9966"] > a[title="1963 African Cup of Nations"],<a href="/wiki/1963_African_Cup_of_Nations" title="1963 African Cup of Nations">1963</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#cc9966"] > a[title="1970 African Cup of Nations"],<a href="/wiki/1970_African_Cup_of_Nations" title="1970 African Cup of Nations">1970</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,b > a[title="1974 African Cup of Nations"],<a href="/wiki/1974_African_Cup_of_Nations" title="1974 African Cup of Nations">1974</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="1976 African Cup of Nations"],<a href="/wiki/1976_African_Cup_of_Nations" title="1976 African Cup of Nations">1976</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="1980 African Cup of Nations"],<a href="/wiki/1980_African_Cup_of_Nations" title="1980 African Cup of Nations">1980</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="1984 African Cup of Nations"],<a href="/wiki/1984_African_Cup_of_Nations" title="1984 African Cup of Nations">1984</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="1986 African Cup of Nations"],<a href="/wiki/1986_African_Cup_of_Nations" title="1986 African Cup of Nations">1986</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="2008 Africa Cup of Nations"],<a href="/wiki/2008_Africa_Cup_of_Nations" title="2008 Africa Cup of Nations">2008</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,b:nth-child(1) > a[title="1972 African Cup of Nations"],<a href="/wiki/1972_African_Cup_of_Nations" title="1972 African Cup of Nations">1972</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,b:nth-child(2) > a[title="2021 Africa Cup of Nations"],<a href="/wiki/2021_Africa_Cup_of_Nations" title="2021 Africa Cup of Nations">2021</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="1992 African Cup of Nations"],<a href="/wiki/1992_African_Cup_of_Nations" title="1992 African Cup of Nations">1992</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="1968 African Cup of Nations"],<a href="/wiki/1968_African_Cup_of_Nations" title="1968 African Cup of Nations">1968</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="1970 African Cup of Nations"],<a href="/wiki/1970_African_Cup_of_Nations" title="1970 African Cup of Nations">1970</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="1992 African Cup of Nations"],<a href="/wiki/1992_African_Cup_of_Nations" title="1992 African Cup of Nations">1992</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="2010 Africa Cup of Nations"],<a href="/wiki/2010_Africa_Cup_of_Nations" title="2010 Africa Cup of Nations">2010</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#C0C0C0"] > a[title="2015 Africa Cup of Nations"],<a href="/wiki/2015_Africa_Cup_of_Nations" title="2015 Africa Cup of Nations">2015</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#cc9966"] > b > a[title="2008 Africa Cup of Nations"],<a href="/wiki/2008_Africa_Cup_of_Nations" title="2008 Africa Cup of Nations">2008</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="1996 African Cup of Nations"],<a href="/wiki/1996_African_Cup_of_Nations" title="1996 African Cup of Nations">1996</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="2012 Africa Cup of Nations"],<a href="/wiki/2012_Africa_Cup_of_Nations" title="2012 Africa Cup of Nations">2012</a>
https://en.wikipedia.org/wiki/Africa_Cup_of_Nations,td[bgcolor="#9acdff"] > a[title="2013 Africa Cup of Nations"],<a href="/wiki/2013_Africa_Cup_of_Nations" title="2013 Africa Cup of Nations">2013</a>
